Event,Timestamp,Width,Intensity,Stage x Position,Material Thickness
604,60.477,7.16,42900.0,0.0,0.0
605,60.577,6.99,39300.0,0.0,0.0
606,60.677,7.22,42500.0,0.0,0.0
607,60.777,7.04,41900.0,0.0,0.0
608,60.877,7.0,40500.0,0.0,0.0
609,60.977,7.09,39500.0,0.0,0.0
610,61.077,7.18,41100.0,0.0,0.0
611,61.177,7.03,42700.0,0.0,0.0
612,61.277,7.18,42800.0,0.0,0.0
613,61.377,6.89,39500.0,0.0,0.0
614,61.477,7.2,44000.0,0.0,0.0
615,61.577,7.02,41300.0,0.0,0.0
616,61.677,6.98,39500.0,0.0,0.0
617,61.777,7.11,41600.0,0.0,0.0
618,61.877,7.07,41800.0,0.0,0.0
619,61.977,7.32,41100.0,0.0,0.0
620,62.077,7.1,42900.0,0.0,0.0
621,62.177,6.89,39500.0,0.0,0.0
622,62.277,7.05,46800.0,0.0,0.0
623,62.377,6.9,39900.0,0.0,0.0
624,62.477,7.11,42200.0,0.0,0.0
625,62.577,6.95,40200.0,0.0,0.0
626,62.677,7.07,40600.0,0.0,0.0
627,62.777,7.35,40400.0,0.0,0.0
628,62.877,7.21,38300.0,0.0,0.0
629,62.977,7.1,44400.0,0.0,0.0
630,63.077,7.14,41200.0,0.0,0.0
631,63.177,7.34,45800.0,0.0,0.0
632,63.277,7.22,42100.0,0.0,0.0
633,63.377,6.95,39100.0,0.0,0.0
634,63.477,7.15,40400.0,0.0,0.0
635,63.577,7.12,42700.0,0.0,0.0
636,63.677,6.9,39600.0,0.0,0.0
637,63.777,7.1,41300.0,0.0,0.0
638,63.877,7.02,40300.0,0.0,0.0
639,63.977,7.06,36900.0,0.0,0.0
640,64.077,7.05,40800.0,0.0,0.0
641,64.177,7.24,42900.0,0.0,0.0
642,64.277,7.32,43300.0,0.0,0.0
643,64.377,6.87,41400.0,0.0,0.0
644,64.477,7.02,43600.0,0.0,0.0
645,64.512,7.02,42000.0,0.0,0.0
646,64.677,6.98,40600.0,0.0,0.0
647,64.777,7.14,43900.0,0.0,0.0
648,64.877,7.05,40000.0,0.0,0.0
649,64.977,7.13,40200.0,0.0,0.0
650,65.077,6.91,41500.0,0.0,0.0
651,65.177,7.11,46300.0,0.0,0.0
652,65.277,6.88,39900.0,0.0,0.0
653,65.377,7.13,43700.0,0.0,0.0
654,65.477,6.85,36900.0,0.0,0.0
655,65.577,7.0,41300.0,0.0,0.0
656,65.677,6.8,38900.0,0.0,0.0
657,65.777,6.76,37500.0,0.0,0.0
658,65.877,7.16,45500.0,0.0,0.0
659,65.977,7.06,41100.0,0.0,0.0
660,66.077,6.99,40100.0,0.0,0.0
661,66.177,7.04,38400.0,0.0,0.0
662,66.277,6.78,38300.0,0.0,0.0
663,66.376,7.01,40800.0,0.0,0.0
664,66.476,7.37,41500.0,0.0,0.0
665,66.576,6.96,36800.0,0.0,0.0
666,66.676,7.15,39600.0,0.0,0.0
667,66.776,6.91,39000.0,0.0,0.0
668,66.876,7.07,41200.0,0.0,0.0
669,66.976,7.28,44300.0,0.0,0.0
670,67.076,6.91,42900.0,0.0,0.0
671,67.176,7.09,41300.0,0.0,0.0
672,67.276,6.98,40800.0,0.0,0.0
673,67.376,6.87,42800.0,0.0,0.0
674,67.476,7.13,41400.0,0.0,0.0
675,67.576,6.9,42700.0,0.0,0.0
676,67.676,6.99,41400.0,0.0,0.0
677,67.776,7.04,38500.0,0.0,0.0
678,67.836,7.02,38900.0,0.0,0.0
679,67.976,7.15,41100.0,0.0,0.0
680,68.076,7.13,46900.0,0.0,0.0
681,68.176,6.95,40100.0,0.0,0.0
682,68.276,6.88,38900.0,0.0,0.0
683,68.376,7.03,45400.0,0.0,0.0
684,68.476,7.13,43800.0,0.0,0.0
685,68.576,6.82,42200.0,0.0,0.0
686,68.676,6.96,39500.0,0.0,0.0
687,68.776,6.78,42200.0,0.0,0.0
688,68.876,6.86,43600.0,0.0,0.0
689,68.976,6.99,39600.0,0.0,0.0
690,69.076,6.6,38300.0,0.0,0.0
691,69.176,6.64,37800.0,0.0,0.0
692,69.276,7.14,42200.0,0.0,0.0
693,69.376,6.96,41400.0,0.0,0.0
694,69.476,6.91,40000.0,35.0,0.0
695,69.576,6.83,41200.0,35.0,0.0
696,69.676,7.06,42300.0,35.0,0.0
697,69.776,6.8,39800.0,35.0,0.0
698,69.876,7.03,43800.0,35.0,0.0
699,69.976,6.89,42100.0,35.0,0.0
700,70.076,6.98,42000.0,35.0,0.0
701,70.176,6.93,39500.0,0.0,0.0
702,70.276,6.85,40600.0,0.0,0.0
703,70.376,6.68,36000.0,35.0,0.0
704,70.476,6.88,43200.0,35.0,0.0
705,70.576,6.64,41700.0,35.0,0.0
706,70.676,7.07,43500.0,35.0,0.0
707,70.776,6.95,45300.0,35.0,0.0
708,70.876,6.86,43400.0,35.0,0.0
709,70.977,6.96,45300.0,35.0,0.0
710,71.077,6.91,41800.0,35.0,0.0
711,71.177,6.93,44200.0,35.0,0.0
712,71.277,6.93,39000.0,0.0,0.0
713,71.377,7.01,40400.0,0.0,0.0
714,71.477,7.28,45500.0,35.0,0.0
715,71.577,7.07,41500.0,35.0,0.0
716,71.677,7.0,41500.0,35.0,0.0
717,71.777,6.99,43800.0,35.0,0.0
718,71.877,6.87,38300.0,35.0,0.0
719,71.977,6.86,44400.0,35.0,0.0
720,72.077,7.03,45100.0,35.0,0.0
721,72.177,6.82,40900.0,35.0,0.0
722,72.277,7.05,42000.0,35.0,0.0
723,72.377,6.79,43900.0,35.0,0.0
724,72.477,7.08,40800.0,35.0,0.0
725,72.577,7.06,42000.0,35.0,0.0
726,72.677,7.13,44900.0,0.0,0.0
727,72.777,7.03,41800.0,0.0,0.0
728,72.877,6.89,40500.0,35.0,0.0
729,72.977,6.88,40000.0,35.0,0.0
730,73.077,7.11,44600.0,35.0,0.0
731,73.177,7.06,45200.0,35.0,0.0
732,73.277,6.86,40100.0,35.0,0.0
733,73.377,7.1,38100.0,0.0,0.0
734,73.477,6.89,40700.0,0.0,0.0
735,73.577,6.94,45700.0,35.0,0.0
736,73.677,6.81,42300.0,35.0,0.0
737,73.777,6.77,37100.0,0.0,0.0
738,73.877,7.06,43800.0,0.0,0.0
739,73.977,6.89,44700.0,35.0,0.0
740,74.077,6.79,41500.0,35.0,0.0
741,74.177,7.03,42100.0,35.0,0.0
742,74.277,6.85,43300.0,0.0,0.0
743,74.377,7.03,43000.0,0.0,0.0
744,74.477,6.88,45000.0,0.0,0.0
745,74.577,6.8,43000.0,35.0,0.0
746,74.677,7.01,44000.0,35.0,0.0
747,74.777,7.05,42700.0,35.0,0.0
748,74.877,6.79,43500.0,35.0,0.0
749,74.977,6.72,39300.0,35.0,0.0
750,75.077,6.71,38400.0,35.0,0.0
751,75.177,6.92,43500.0,35.0,0.0
752,75.277,6.67,40600.0,35.0,0.0
753,75.377,6.86,41600.0,35.0,0.0
754,75.477,7.03,40100.0,0.0,0.0
755,75.577,7.06,42900.0,0.0,0.0
756,75.677,7.1,41800.0,35.0,0.0
757,75.777,6.8,41000.0,35.0,0.0
758,75.877,6.71,41300.0,35.0,0.0
759,75.977,6.93,43000.0,35.0,0.0
760,76.077,6.78,42100.0,35.0,0.0
761,76.177,6.95,40900.0,35.0,0.0
762,76.277,6.79,41400.0,35.0,0.0
763,76.377,6.92,41900.0,35.0,0.0
764,76.477,6.98,44500.0,0.0,0.0
765,76.577,6.9,43800.0,0.0,0.0
766,76.677,7.06,42200.0,35.0,0.0
767,76.777,6.91,40200.0,35.0,0.0
768,76.877,6.91,38800.0,35.0,0.0
769,76.977,7.04,44600.0,0.0,0.0
770,77.077,6.96,41500.0,0.0,0.0
771,77.177,6.97,41900.0,35.0,0.0
772,77.277,6.84,42800.0,35.0,0.0
773,77.377,7.15,42900.0,35.0,0.0
774,77.477,6.89,39900.0,35.0,0.0
775,77.577,7.09,42000.0,35.0,0.0
776,77.677,6.93,42500.0,35.0,0.0
777,77.777,6.86,42700.0,35.0,0.0
778,77.877,7.08,43700.0,0.0,0.0
779,77.977,6.99,40500.0,0.0,0.0
780,78.077,6.96,40500.0,0.0,0.0
781,78.177,6.86,39800.0,35.0,0.0
782,78.277,7.09,40000.0,35.0,0.0
783,78.377,6.88,42100.0,35.0,0.0
784,78.477,6.93,44400.0,35.0,0.0
785,78.576,6.84,40000.0,35.0,0.0
786,78.676,6.99,40500.0,35.0,0.0
787,78.776,6.88,44600.0,35.0,0.0
788,78.876,7.11,46600.0,35.0,0.0
789,78.976,6.72,43800.0,0.0,0.0
790,79.076,6.77,40400.0,0.0,0.0
791,79.176,7.07,40200.0,35.0,0.0
792,79.276,6.92,44200.0,35.0,0.0
793,79.376,6.89,39400.0,35.0,0.0
794,79.476,6.79,39800.0,35.0,0.0
795,79.576,7.04,46600.0,35.0,0.0
796,79.676,7.08,45500.0,35.0,0.0
797,79.776,6.95,44300.0,35.0,0.0
798,79.876,7.12,42200.0,35.0,0.0
799,79.976,6.95,40100.0,35.0,0.0
800,80.076,6.94,39700.0,35.0,0.0
801,80.176,6.65,41600.0,35.0,0.0
802,80.276,6.7,41000.0,35.0,0.0
803,80.376,7.0,42500.0,35.0,0.0
804,80.476,6.91,38900.0,35.0,0.0
805,80.576,6.96,46400.0,35.0,0.0
806,80.676,7.0,43500.0,35.0,0.0
807,80.776,6.86,43100.0,35.0,0.0
808,80.876,6.7,39100.0,35.0,0.0
809,80.976,6.9,42200.0,35.0,0.0
810,81.076,6.99,42800.0,35.0,0.0
811,81.176,7.01,45300.0,35.0,0.0
812,81.276,6.93,43400.0,35.0,0.0
813,81.376,6.94,40700.0,35.0,0.0
814,81.476,6.9,40500.0,35.0,0.0
815,81.576,7.1,43700.0,35.0,0.0
816,81.676,6.94,43800.0,35.0,0.0
817,81.776,7.0,41800.0,35.0,0.0
818,81.876,6.95,40800.0,35.0,0.0
819,81.976,6.84,40700.0,35.0,0.0
820,82.076,6.85,42500.0,35.0,0.0
821,82.176,6.74,41100.0,35.0,0.0
822,82.276,6.77,40900.0,35.0,0.0
823,82.376,7.02,43700.0,35.0,0.0
824,82.476,6.76,42000.0,35.0,0.0
825,82.576,7.22,45000.0,35.0,0.0
826,82.676,7.02,44200.0,35.0,0.0
827,82.776,7.0,43200.0,35.0,0.0
828,82.876,6.97,43400.0,35.0,0.0
829,82.976,6.88,42600.0,35.0,0.0
830,83.076,6.8,41600.0,35.0,0.0
831,83.176,7.05,41000.0,35.0,0.0
832,83.276,7.07,39900.0,35.0,0.0
833,83.376,6.95,42500.0,35.0,0.0
834,83.476,6.99,42200.0,35.0,0.0
835,83.576,6.93,42400.0,35.0,0.0
836,83.676,6.89,43500.0,35.0,0.0
837,83.776,6.94,40700.0,35.0,0.0
838,83.876,7.11,46000.0,35.0,0.0
839,83.976,6.76,41000.0,35.0,0.0
840,84.076,6.94,38200.0,35.0,0.0
841,84.176,7.03,43800.0,35.0,0.0
842,84.276,6.84,42300.0,35.0,0.0
843,84.376,6.73,40600.0,35.0,0.0
844,84.476,6.76,42300.0,0.0,0.0
845,84.576,6.83,42100.0,0.0,0.0
846,84.676,6.85,41200.0,0.0,0.0
847,84.776,6.84,43800.0,0.0,0.0
848,84.876,6.94,40700.0,35.0,0.0
849,84.976,6.69,41300.0,35.0,0.0
850,85.076,7.01,46900.0,35.0,0.0
851,85.176,7.08,42000.0,35.0,0.0
852,85.276,6.66,43000.0,35.0,0.0
853,85.376,6.95,41100.0,35.0,0.0
854,85.476,6.8,43100.0,35.0,0.0
855,85.576,6.82,41700.0,35.0,0.0
856,85.677,6.74,39100.0,35.0,0.0
857,85.777,6.96,41200.0,35.0,0.0
858,85.877,6.95,44400.0,35.0,0.0
859,85.977,6.86,41200.0,35.0,0.0
860,86.077,6.93,41600.0,35.0,0.0
861,86.177,6.95,44200.0,35.0,0.0
862,86.277,7.19,44000.0,35.0,0.0
863,86.377,6.86,43000.0,35.0,0.0
864,86.477,7.0,43300.0,35.0,0.0
865,86.577,7.01,45000.0,35.0,0.0
866,86.677,6.91,42600.0,35.0,0.0
867,86.765,7.01,42800.0,35.0,0.0
868,86.877,6.82,40900.0,35.0,0.0
869,86.977,6.87,42300.0,0.0,0.0
870,87.077,7.04,40500.0,0.0,0.0
871,87.177,6.86,40400.0,35.0,0.0
872,87.277,6.77,43200.0,35.0,0.0
873,87.377,6.87,43200.0,35.0,0.0
874,87.477,7.0,42200.0,35.0,0.0
875,87.577,7.05,42400.0,35.0,0.0
876,87.677,6.91,42200.0,35.0,0.0
877,87.777,6.8,40200.0,35.0,0.0
878,87.877,7.46,46800.0,35.0,0.0
879,87.977,6.82,40000.0,35.0,0.0
880,88.077,6.99,43900.0,35.0,0.0
881,88.177,7.03,45200.0,35.0,0.0
882,88.277,6.95,45600.0,35.0,0.0
883,88.377,6.83,42300.0,35.0,0.0
884,88.477,7.08,41400.0,35.0,0.0
885,88.577,7.0,42500.0,35.0,0.0
886,88.677,6.81,40100.0,35.0,0.0
887,88.777,6.98,40400.0,35.0,0.0
888,88.877,6.85,43300.0,35.0,0.0
889,88.977,6.91,43100.0,35.0,0.0
890,89.077,7.14,46100.0,35.0,0.0
891,89.177,7.04,42100.0,35.0,0.0
892,89.277,6.85,43400.0,35.0,0.0
893,89.377,6.83,40700.0,35.0,0.0
894,89.477,7.06,44800.0,35.0,0.0
895,89.577,6.93,41100.0,35.0,0.0
896,89.677,7.13,45400.0,35.0,0.0
897,89.777,6.97,41800.0,35.0,0.0
898,89.877,6.71,38000.0,35.0,0.0
899,89.977,7.21,43100.0,35.0,0.0
900,90.077,7.24,44100.0,0.0,0.0
901,90.177,6.73,39700.0,0.0,0.0
902,90.277,6.75,43000.0,35.0,0.0
903,90.377,6.85,43700.0,35.0,0.0
904,90.477,6.8,42100.0,35.0,0.0
905,90.577,6.78,39300.0,35.0,0.0
906,90.677,6.96,40100.0,35.0,0.0
907,90.776,7.03,41400.0,35.0,0.0
908,90.876,6.99,41600.0,35.0,0.0
909,90.976,6.93,41200.0,35.0,0.0
910,91.076,6.85,44000.0,35.0,0.0
911,91.176,7.04,44500.0,35.0,0.0
912,91.276,6.95,42500.0,35.0,0.0
913,91.376,6.85,40600.0,35.0,0.0
914,91.476,6.92,43700.0,35.0,0.0
915,91.576,7.04,45400.0,35.0,0.0
916,91.676,6.85,41900.0,35.0,0.0
917,91.776,6.99,40500.0,35.0,0.0
918,91.876,7.05,40500.0,0.0,0.0
919,91.976,6.9,41000.0,0.0,0.0
920,92.076,6.79,43000.0,35.0,0.0
921,92.176,6.91,41800.0,35.0,0.0
922,92.276,6.89,44100.0,35.0,0.0
923,92.376,6.9,41300.0,35.0,0.0
924,92.476,7.02,39000.0,35.0,0.0
925,92.576,6.88,42600.0,35.0,0.0
926,92.676,6.72,42900.0,35.0,0.0
927,92.776,7.04,45500.0,35.0,0.0
928,92.876,7.07,46500.0,35.0,0.0
929,92.976,6.95,42400.0,35.0,0.0
930,93.076,6.87,42900.0,35.0,0.0
931,93.176,6.83,42000.0,0.0,0.0
932,93.276,6.95,42200.0,0.0,0.0
933,93.376,7.01,45900.0,35.0,0.0
934,93.476,6.88,42600.0,35.0,0.0
935,93.576,6.92,42200.0,35.0,0.0
936,93.676,7.0,43600.0,35.0,0.0
937,93.776,6.65,41800.0,35.0,0.0
938,93.876,6.88,42600.0,35.0,0.0
939,93.976,6.99,41300.0,35.0,0.0
940,94.076,7.04,39900.0,35.0,0.0
941,94.176,7.11,41700.0,35.0,0.0
942,94.276,7.19,42100.0,35.0,0.0
943,94.376,7.0,44000.0,35.0,0.0
944,94.476,7.1,43900.0,35.0,0.0
945,94.576,6.72,42900.0,35.0,0.0
946,94.676,6.9,40500.0,35.0,0.0
947,94.776,7.05,43500.0,35.0,0.0
948,94.876,7.05,42800.0,35.0,0.0
949,94.916,7.11,44400.0,35.0,0.0
950,95.076,7.02,40300.0,35.0,0.0
951,95.176,7.1,43500.0,35.0,0.0
952,95.276,7.11,41600.0,35.0,0.0
953,95.376,6.99,44100.0,35.0,0.0
954,95.476,7.0,41200.0,0.0,0.0
955,95.576,6.74,42900.0,0.0,0.0
956,95.676,6.84,41800.0,0.0,0.0
957,95.776,6.94,42000.0,35.0,0.0
958,95.876,7.08,44500.0,35.0,0.0
959,95.976,7.05,40500.0,35.0,0.0
960,96.076,6.93,43000.0,35.0,0.0
961,96.176,6.88,42700.0,35.0,0.0
962,96.276,6.88,42300.0,35.0,0.0
963,96.376,6.93,39800.0,35.0,0.0
964,96.476,6.98,45600.0,35.0,0.0
965,96.576,7.09,42700.0,35.0,0.0
966,96.676,6.88,46100.0,35.0,0.0
967,96.776,7.05,46700.0,35.0,0.0
968,96.876,7.05,43100.0,35.0,0.0
969,96.976,6.94,41400.0,35.0,0.0
970,97.076,6.86,38800.0,35.0,0.0
971,97.176,6.96,44200.0,35.0,0.0
972,97.276,7.01,44100.0,35.0,0.0
973,97.376,6.94,42500.0,35.0,0.0
974,97.476,6.92,44600.0,35.0,0.0
975,97.576,6.8,45100.0,35.0,0.0
976,97.676,6.77,41100.0,35.0,0.0
977,97.776,6.71,41500.0,35.0,0.0
978,97.876,7.05,43700.0,35.0,0.0
979,97.976,6.98,44400.0,35.0,0.0
980,98.076,6.96,43400.0,0.0,0.0
981,98.176,7.13,42300.0,0.0,0.0
982,98.276,6.95,45000.0,35.0,0.0
983,98.376,6.93,43000.0,35.0,0.0
984,98.476,6.8,42000.0,35.0,0.0
985,98.576,7.1,42900.0,35.0,0.0
986,98.676,7.1,41200.0,35.0,0.0
987,98.776,7.39,42400.0,35.0,0.0
988,98.876,6.99,44000.0,35.0,0.0
989,98.976,6.88,41800.0,0.0,0.0
990,99.076,6.86,41100.0,0.0,0.0
991,99.176,7.22,45400.0,35.0,0.0
992,99.276,6.88,43300.0,0.0,0.0
993,99.376,6.79,41200.0,0.0,0.0
994,99.476,6.89,40300.0,35.0,0.0
995,99.576,6.9,41500.0,35.0,0.0
996,99.676,7.08,44800.0,35.0,0.0
997,99.776,7.09,45200.0,35.0,0.0
998,99.876,7.0,43000.0,35.0,0.0
999,99.976,7.06,46500.0,35.0,0.0
1000,100.076,6.94,42800.0,35.0,0.0
1001,100.176,7.09,44300.0,35.0,0.0
1002,100.277,6.9,44700.0,35.0,0.0
1003,100.377,7.0,42800.0,35.0,0.0
1004,100.477,6.98,40800.0,35.0,0.0
1005,100.577,6.98,43400.0,35.0,0.0
1006,100.677,7.02,43000.0,35.0,0.0
1007,100.777,6.71,42300.0,35.0,0.0
1008,100.877,7.07,39500.0,35.0,0.0
1009,100.977,6.85,41300.0,35.0,0.0
1010,101.077,6.87,41000.0,35.0,0.0
1011,101.177,7.04,44200.0,35.0,0.0
1012,101.277,6.94,42500.0,35.0,0.0
1013,101.377,6.98,43000.0,35.0,0.0
1014,101.477,6.83,42500.0,35.0,0.0
1015,101.577,6.93,40900.0,35.0,0.0
1016,101.677,6.66,38600.0,35.0,0.0
1017,101.777,7.03,41200.0,35.0,0.0
1018,101.877,6.97,39800.0,0.0,0.0
1019,101.977,7.03,43600.0,0.0,0.0
1020,102.077,7.07,43600.0,35.0,0.0
1021,102.177,6.88,40400.0,35.0,0.0
1022,102.277,6.85,40000.0,35.0,0.0
1023,102.377,7.1,44700.0,35.0,0.0
1024,102.477,6.81,39400.0,35.0,0.0
1025,102.577,6.82,41800.0,35.0,0.0
1026,102.677,6.77,42000.0,35.0,0.0
1027,102.777,7.08,44300.0,35.0,0.0
1028,102.877,6.64,41400.0,35.0,0.0
1029,102.976,6.95,42400.0,35.0,0.0
1030,103.076,6.59,41400.0,35.0,0.0
1031,103.176,6.92,40800.0,35.0,0.0
1032,103.276,6.93,41800.0,35.0,0.0
1033,103.376,6.85,41900.0,35.0,0.0
1034,103.476,6.97,40400.0,0.0,0.0
1035,103.576,6.82,44000.0,0.0,0.0
1036,103.676,6.95,42000.0,35.0,0.0
1037,103.776,7.18,43600.0,35.0,0.0
1038,103.876,6.83,39700.0,35.0,0.0
1039,103.976,6.93,41200.0,35.0,0.0
1040,104.076,7.08,44000.0,35.0,0.0
1041,104.176,6.94,39800.0,0.0,0.0
1042,104.276,6.95,41400.0,0.0,0.0
1043,104.376,7.1,42400.0,35.0,0.0
1044,104.476,6.82,41800.0,35.0,0.0
1045,104.576,6.92,42300.0,35.0,0.0
1046,104.676,7.04,42800.0,0.0,0.0
1047,104.776,7.14,42800.0,0.0,0.0
1048,104.876,6.98,42800.0,35.0,0.0
1049,104.976,6.85,39700.0,35.0,0.0
1050,105.076,7.03,41800.0,35.0,0.0
1051,105.176,6.92,45200.0,35.0,0.0
1052,105.276,6.83,40000.0,35.0,0.0
1053,105.376,6.93,40300.0,35.0,0.0
1054,105.476,6.65,38600.0,35.0,0.0
1055,105.576,6.83,41300.0,35.0,0.0
1056,105.676,6.85,41400.0,35.0,0.0
1057,105.776,7.03,40500.0,35.0,0.0
1058,105.876,6.79,40900.0,35.0,0.0
1059,105.976,7.12,42700.0,35.0,0.0
1060,106.076,7.0,43700.0,35.0,0.0
1061,106.176,6.99,45400.0,0.0,0.0
1062,106.276,7.09,43900.0,0.0,0.0
1063,106.376,6.83,40300.0,0.0,0.0
1064,106.476,6.82,42000.0,35.0,0.0
1065,106.576,7.1,44200.0,35.0,0.0
1066,106.676,6.7,42700.0,35.0,0.0
1067,106.776,6.94,43500.0,0.0,0.0
1068,106.876,7.0,41100.0,0.0,0.0
1069,106.976,6.89,39000.0,35.0,0.0
1070,107.076,6.98,40900.0,35.0,0.0
1071,107.176,7.01,44600.0,35.0,0.0
1072,107.276,6.84,37600.0,35.0,0.0
1073,107.376,6.97,42600.0,35.0,0.0
1074,107.476,7.01,41300.0,35.0,0.0
1075,107.576,7.05,44200.0,35.0,0.0
1076,107.676,6.81,40100.0,35.0,0.0
1077,107.776,7.1,42100.0,35.0,0.0
1078,107.876,6.9,39300.0,35.0,0.0
1079,107.976,6.93,40200.0,35.0,0.0
1080,108.076,6.95,42200.0,35.0,0.0
1081,108.176,6.89,41700.0,35.0,0.0
1082,108.276,6.85,43800.0,35.0,0.0
1083,108.376,7.02,41300.0,35.0,0.0
1084,108.476,7.01,44000.0,35.0,0.0
1085,108.576,7.09,43100.0,35.0,0.0
1086,108.676,6.97,42300.0,35.0,0.0
1087,108.776,7.01,41900.0,35.0,0.0
1088,108.876,6.94,43000.0,35.0,0.0
1089,108.976,7.18,42600.0,35.0,0.0
1090,109.076,7.1,43300.0,35.0,0.0
1091,109.176,6.94,42400.0,0.0,0.0
1092,109.276,7.13,40600.0,0.0,0.0
1093,109.376,7.08,42200.0,35.0,0.0
1094,109.476,6.85,43300.0,35.0,0.0
1095,109.576,7.01,43500.0,0.0,0.0
1096,109.676,6.87,40900.0,0.0,0.0
1097,109.776,6.96,41800.0,0.0,0.0
1098,109.876,6.9,45000.0,35.0,0.0
1099,109.976,7.01,44100.0,35.0,0.0
1100,110.076,6.71,41400.0,35.0,0.0
1101,110.176,6.89,42200.0,35.0,0.0
1102,110.276,7.05,44300.0,35.0,0.0
1103,110.376,7.0,43700.0,35.0,0.0
1104,110.476,6.82,43100.0,35.0,0.0
1105,110.576,6.92,39700.0,35.0,0.0
1106,110.676,6.91,40000.0,35.0,0.0
1107,110.776,6.94,41700.0,35.0,0.0
1108,110.876,6.99,42900.0,0.0,0.0
1109,110.976,6.95,44300.0,0.0,0.0
1110,111.076,6.93,43400.0,35.0,0.0
1111,111.176,7.15,43500.0,35.0,0.0
1112,111.276,6.7,41000.0,35.0,0.0
1113,111.376,7.1,43200.0,0.0,0.0
1114,111.476,7.01,39200.0,0.0,0.0
1115,111.576,6.91,42100.0,0.0,0.0
1116,111.676,7.01,41700.0,0.0,0.0
1117,111.776,6.74,42600.0,35.0,0.0
1118,111.876,7.08,43100.0,35.0,0.0
1119,111.976,7.04,45700.0,35.0,0.0
1120,112.076,7.02,42400.0,35.0,0.0
1121,112.176,6.99,38800.0,35.0,0.0
1122,112.276,6.93,43000.0,35.0,0.0
1123,112.376,7.1,45700.0,35.0,0.0
1124,112.476,6.8,43400.0,0.0,0.0
1125,112.576,6.79,42900.0,0.0,0.0
1126,112.676,6.82,43000.0,35.0,0.0
1127,112.776,6.86,42500.0,35.0,0.0
1128,112.876,6.91,41400.0,35.0,0.0
1129,112.976,7.03,44700.0,35.0,0.0
1130,113.076,6.83,40600.0,35.0,0.0
1131,113.176,6.73,40600.0,35.0,0.0
1132,113.276,6.83,39000.0,35.0,0.0
1133,113.376,7.03,46000.0,35.0,0.0
1134,113.476,7.04,43700.0,0.0,0.0
1135,113.576,6.88,39000.0,0.0,0.0
1136,113.676,6.89,42500.0,35.0,0.0
1137,113.776,6.99,40100.0,0.0,0.0
1138,113.876,6.79,42300.0,0.0,0.0
1139,113.976,6.91,43400.0,35.0,0.0
1140,114.076,6.94,41800.0,35.0,0.0
1141,114.176,6.87,42900.0,35.0,0.0
1142,114.276,6.9,41000.0,35.0,0.0
1143,114.376,6.83,42600.0,35.0,0.0
1144,114.476,7.06,40700.0,35.0,0.0
1145,114.576,6.78,42800.0,35.0,0.0
1146,114.676,6.91,39500.0,0.0,0.0
1147,114.776,6.92,45600.0,0.0,0.0
1148,114.876,6.96,42600.0,35.0,0.0
1149,114.977,6.86,43900.0,0.0,0.0
1150,115.077,6.96,42500.0,0.0,0.0
1151,115.177,6.9,42800.0,0.0,0.0
1152,115.276,7.02,40400.0,35.0,0.0
1153,115.376,6.91,39400.0,35.0,0.0
1154,115.476,7.13,42600.0,35.0,0.0
1155,115.576,6.97,40900.0,35.0,0.0
1156,115.676,6.91,39700.0,35.0,0.0
1157,115.776,7.15,41500.0,35.0,0.0
1158,115.876,7.02,43200.0,35.0,0.0
1159,115.976,6.96,40100.0,35.0,0.0
1160,116.076,7.01,41000.0,0.0,0.0
1161,116.176,6.8,39300.0,0.0,0.0
1162,116.276,6.94,40400.0,0.0,0.0
1163,116.376,7.21,46300.0,35.0,0.0
1164,116.476,6.76,38500.0,35.0,0.0
1165,116.576,7.05,41300.0,35.0,0.0
1166,116.676,6.92,40000.0,35.0,0.0
1167,116.776,6.99,40100.0,35.0,0.0
1168,116.876,6.8,41800.0,35.0,0.0
1169,116.976,6.78,40700.0,35.0,0.0
1170,117.076,6.9,42300.0,35.0,0.0
1171,117.176,6.91,39200.0,35.0,0.0
1172,117.276,7.1,40600.0,0.0,0.0
1173,117.376,6.78,42800.0,0.0,0.0
1174,117.476,6.93,40300.0,35.0,0.0
1175,117.576,6.98,40300.0,35.0,0.0
1176,117.676,6.94,40400.0,35.0,0.0
1177,117.776,6.91,44900.0,35.0,0.0
1178,117.876,6.96,42200.0,35.0,0.0
1179,117.976,7.01,44500.0,35.0,0.0
1180,118.076,6.88,40100.0,35.0,0.0
1181,118.176,6.82,45800.0,35.0,0.0
1182,118.276,7.04,41700.0,35.0,0.0
1183,118.376,7.18,43800.0,35.0,0.0
1184,118.476,6.9,38100.0,35.0,0.0
1185,118.576,7.0,40900.0,35.0,0.0
1186,118.676,6.94,43700.0,0.0,0.0
1187,118.776,6.8,41000.0,0.0,0.0
1188,118.876,6.8,36700.0,35.0,0.0
1189,118.976,6.92,43700.0,35.0,0.0
1190,119.076,7.14,42200.0,35.0,0.0
1191,119.176,7.12,41900.0,35.0,0.0
1192,119.276,6.74,40800.0,35.0,0.0
1193,119.376,7.04,42200.0,35.0,0.0
1194,119.476,6.92,42500.0,35.0,0.0
1195,119.576,7.13,40700.0,35.0,0.0
1196,119.676,7.01,41500.0,35.0,0.0
1197,119.776,7.16,43100.0,0.0,0.0
1198,119.876,7.12,41900.0,0.0,0.0
1199,119.976,6.79,45000.0,0.0,0.0
1200,120.076,7.09,42900.0,0.0,0.0
1201,120.176,6.9,39300.0,35.0,0.0
